,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income
3637,-117.92,34.03,32.0,1819.0,375.0,1728.0,375.0,3.975
3638,-117.92,34.01,35.0,3055.0,634.0,3738.0,615.0,3.375
3639,-117.92,34.0,36.0,116.0,30.0,193.0,35.0,3.8125
3640,-117.92,33.98,10.0,16414.0,2919.0,8907.0,2714.0,6.1552
3641,-117.92,33.94,30.0,2506.0,394.0,1255.0,421.0,4.7813
3642,-117.92,33.94,27.0,4566.0,620.0,2045.0,664.0,5.583
3643,-117.92,33.93,12.0,4415.0,890.0,1532.0,854.0,3.75
3644,-117.92,33.92,19.0,2181.0,400.0,1272.0,337.0,5.1952
3645,-117.92,33.91,33.0,2868.0,382.0,1204.0,412.0,6.1825
3646,-117.92,33.91,27.0,2558.0,310.0,891.0,316.0,9.5561
3647,-117.92,33.89,18.0,2895.0,487.0,1116.0,429.0,5.4716
3648,-117.92,33.89,12.0,1859.0,393.0,622.0,316.0,5.0258
3649,-117.92,33.88,52.0,1270.0,276.0,609.0,211.0,3.75
3650,-117.92,33.88,32.0,1683.0,273.0,719.0,263.0,5.3649
3651,-117.92,33.88,32.0,1632.0,244.0,575.0,235.0,5.3986
3652,-117.92,33.87,36.0,1125.0,285.0,966.0,257.0,2.8438
3653,-117.92,33.87,33.0,1597.0,406.0,1888.0,423.0,3.055
3654,-117.92,33.86,26.0,745.0,161.0,247.0,151.0,3.6375
3655,-117.92,33.85,44.0,1231.0,258.0,682.0,244.0,3.2344
3656,-117.92,33.84,45.0,2019.0,394.0,1549.0,377.0,4.6111
3657,-117.92,33.84,38.0,1316.0,263.0,671.0,278.0,3.2969
3658,-117.92,33.83,6.0,3136.0,990.0,1894.0,859.0,2.5564
3659,-117.92,33.83,52.0,1514.0,301.0,855.0,293.0,3.6042
3660,-117.92,33.83,36.0,1072.0,193.0,639.0,196.0,5.0275
3661,-117.92,33.83,17.0,382.0,86.0,272.0,81.0,1.425
3662,-117.92,33.82,36.0,2360.0,405.0,1479.0,386.0,4.3583
3663,-117.92,33.82,10.0,1548.0,506.0,1535.0,424.0,4.5057
3664,-117.92,33.81,34.0,988.0,173.0,759.0,184.0,5.6047
3665,-117.92,33.8,17.0,1317.0,256.0,679.0,272.0,4.6696
3666,-117.92,33.79,29.0,3692.0,969.0,2683.0,881.0,3.1726
3667,-117.92,33.79,26.0,2737.0,614.0,1877.0,606.0,2.8622
3668,-117.92,33.78,35.0,1654.0,323.0,1065.0,354.0,3.4837
3669,-117.92,33.77,28.0,3614.0,960.0,3282.0,889.0,3.522
3670,-117.92,33.75,32.0,790.0,199.0,1196.0,201.0,3.0625
3671,-117.92,33.75,23.0,893.0,223.0,1149.0,216.0,2.6442
3672,-117.92,33.75,19.0,1920.0,471.0,1413.0,432.0,4.0313
3673,-117.92,33.74,24.0,5321.0,1063.0,4011.0,1047.0,4.3882
3674,-117.92,33.74,18.0,1639.0,491.0,2513.0,458.0,2.1838
3675,-117.92,33.74,13.0,4620.0,1265.0,3385.0,1109.0,3.1773
3676,-117.92,33.73,14.0,5147.0,1182.0,3171.0,1126.0,3.9929
3677,-117.92,33.72,17.0,3318.0,502.0,1520.0,498.0,5.5501
3678,-117.92,33.7,15.0,3201.0,677.0,1510.0,622.0,4.2708
3679,-117.92,33.68,28.0,3397.0,597.0,1397.0,560.0,4.8125
3680,-117.92,33.68,25.0,2017.0,454.0,1024.0,428.0,4.4732
3681,-117.92,33.67,14.0,6224.0,1679.0,3148.0,1589.0,4.2071
3682,-117.92,33.65,25.0,1679.0,470.0,1314.0,473.0,4.1026
3683,-117.92,33.65,20.0,1391.0,393.0,856.0,360.0,3.184
3684,-117.92,33.65,15.0,1309.0,477.0,1330.0,424.0,3.4417
3685,-117.92,33.64,25.0,2224.0,580.0,985.0,516.0,3.1305
3686,-117.92,33.64,24.0,2539.0,695.0,1623.0,611.0,3.0708
3687,-117.92,33.63,39.0,1469.0,226.0,553.0,225.0,7.8496
3688,-117.92,33.63,34.0,2479.0,491.0,1131.0,490.0,4.9643
3689,-117.92,33.63,24.0,1562.0,441.0,696.0,347.0,3.5161
3690,-117.92,33.62,37.0,2038.0,379.0,837.0,381.0,5.2416
3691,-117.92,33.62,35.0,1821.0,335.0,727.0,316.0,6.5842
3692,-117.92,33.61,37.0,1244.0,173.0,394.0,154.0,10.3682
3693,-117.92,33.61,36.0,1025.0,150.0,316.0,126.0,10.3048
3694,-117.92,33.61,23.0,1808.0,408.0,539.0,300.0,3.5682
3695,-117.92,33.61,18.0,1538.0,425.0,425.0,288.0,5.3369
3696,-117.92,33.57,37.0,3355.0,492.0,921.0,366.0,7.2988
3697,-117.93,34.57,5.0,5613.0,1060.0,3569.0,999.0,3.1946
3698,-117.93,34.15,14.0,9610.0,2005.0,4723.0,1907.0,4.0393
3699,-117.93,34.12,36.0,294.0,67.0,266.0,80.0,3.5385
3700,-117.93,34.09,35.0,782.0,153.0,499.0,163.0,4.2062
3701,-117.93,34.09,35.0,1891.0,353.0,1093.0,382.0,4.0167
3702,-117.93,34.09,34.0,2192.0,431.0,1376.0,428.0,3.9861
3703,-117.93,34.08,36.0,1788.0,317.0,1139.0,320.0,4.125
3704,-117.93,34.08,36.0,1597.0,285.0,901.0,272.0,4.3947
3705,-117.93,34.08,36.0,1371.0,246.0,806.0,241.0,4.5078
3706,-117.93,34.08,35.0,689.0,128.0,379.0,128.0,3.9583
3707,-117.93,34.07,36.0,1207.0,209.0,683.0,213.0,5.3559
3708,-117.93,34.07,34.0,1409.0,305.0,819.0,273.0,3.3977
3709,-117.93,34.06,37.0,1505.0,262.0,798.0,259.0,5.4635
3710,-117.93,34.06,28.0,3342.0,688.0,2210.0,647.0,3.4596
3711,-117.93,34.05,36.0,1340.0,221.0,848.0,244.0,4.1731
3712,-117.93,34.05,32.0,3055.0,623.0,1902.0,565.0,4.2926
3713,-117.93,34.04,23.0,6361.0,1168.0,4580.0,1109.0,4.9342
3714,-117.93,34.03,35.0,2160.0,399.0,1694.0,403.0,3.8581
3715,-117.93,34.03,30.0,2246.0,446.0,1837.0,431.0,4.7917
3716,-117.93,34.01,33.0,1733.0,361.0,1757.0,375.0,4.2266
3717,-117.93,34.01,23.0,3188.0,836.0,3883.0,840.0,2.1863
3718,-117.93,33.95,31.0,3600.0,468.0,1382.0,435.0,7.4597
3719,-117.93,33.94,30.0,2658.0,382.0,1135.0,392.0,6.0516
3720,-117.93,33.94,28.0,3664.0,719.0,1820.0,657.0,4.225
3721,-117.93,33.93,37.0,1128.0,273.0,931.0,234.0,2.8
3722,-117.93,33.93,33.0,1626.0,378.0,1062.0,356.0,2.1944
3723,-117.93,33.9,30.0,2629.0,331.0,956.0,319.0,9.9071
3724,-117.93,33.88,52.0,2157.0,362.0,1001.0,373.0,5.1237
3725,-117.93,33.88,45.0,1306.0,293.0,585.0,260.0,4.0812
3726,-117.93,33.88,32.0,2458.0,359.0,967.0,409.0,7.2893
3727,-117.93,33.87,52.0,950.0,229.0,429.0,185.0,2.315
3728,-117.93,33.87,45.0,1006.0,230.0,1237.0,237.0,3.3472
3729,-117.93,33.87,29.0,1221.0,371.0,1822.0,326.0,1.7935
3730,-117.93,33.87,10.0,1277.0,488.0,730.0,417.0,1.4803
3731,-117.93,33.86,36.0,931.0,279.0,778.0,303.0,2.6563
3732,-117.93,33.86,36.0,1672.0,318.0,1173.0,337.0,4.5774
3733,-117.93,33.86,35.0,1216.0,225.0,893.0,228.0,4.0288
3734,-117.93,33.86,17.0,1627.0,398.0,1216.0,369.0,3.3438
3735,-117.93,33.85,36.0,2147.0,416.0,1011.0,392.0,3.2188
3736,-117.93,33.85,33.0,2489.0,546.0,1857.0,444.0,2.9474
3737,-117.93,33.85,31.0,2149.0,465.0,966.0,302.0,3.875
3738,-117.93,33.85,27.0,1962.0,544.0,1492.0,481.0,1.9621
3739,-117.93,33.85,25.0,1026.0,288.0,1646.0,283.0,4.2019
3740,-117.93,33.84,34.0,2160.0,298.0,852.0,305.0,6.0531
3741,-117.93,33.84,26.0,2811.0,612.0,1374.0,566.0,3.475
3742,-117.93,33.84,23.0,2870.0,653.0,1680.0,598.0,3.2301
3743,-117.93,33.83,32.0,1792.0,411.0,1131.0,381.0,2.4942
3744,-117.93,33.82,28.0,2444.0,555.0,1848.0,567.0,3.0179
3745,-117.93,33.81,18.0,3291.0,587.0,1640.0,563.0,4.8981
3746,-117.93,33.8,34.0,3903.0,717.0,2054.0,716.0,4.2731
3747,-117.93,33.8,29.0,1672.0,267.0,891.0,281.0,4.8611
3748,-117.93,33.79,36.0,2363.0,403.0,1240.0,391.0,4.0909
3749,-117.93,33.79,34.0,3592.0,616.0,2138.0,605.0,5.2129
3750,-117.93,33.77,36.0,3157.0,582.0,1842.0,561.0,4.5833
3751,-117.93,33.76,24.0,3202.0,703.0,3308.0,714.0,4.1577
3752,-117.93,33.76,21.0,2884.0,662.0,2613.0,645.0,4.05
3753,-117.93,33.76,17.0,3341.0,803.0,3381.0,825.0,3.371
3754,-117.93,33.75,24.0,1380.0,339.0,1472.0,304.0,4.2219
3755,-117.93,33.74,5.0,639.0,197.0,666.0,197.0,3.3017
3756,-117.93,33.74,30.0,1654.0,434.0,1843.0,467.0,3.1403
3757,-117.93,33.74,15.0,1206.0,282.0,677.0,270.0,3.9219
3758,-117.93,33.73,19.0,4021.0,557.0,1872.0,545.0,6.7919
3759,-117.93,33.72,17.0,4461.0,585.0,2095.0,580.0,7.6709
3760,-117.93,33.69,26.0,2822.0,473.0,1258.0,469.0,6.4441
3761,-117.93,33.69,19.0,2602.0,439.0,1156.0,424.0,5.01
3762,-117.93,33.67,27.0,3512.0,472.0,1391.0,481.0,8.1001
3763,-117.93,33.66,18.0,2043.0,250.0,702.0,246.0,9.6062
3764,-117.93,33.65,35.0,2133.0,413.0,1473.0,402.0,4.4211
3765,-117.93,33.65,34.0,2141.0,425.0,1559.0,429.0,4.2036
3766,-117.93,33.65,29.0,1253.0,375.0,1198.0,362.0,3.5179
3767,-117.93,33.65,27.0,1283.0,406.0,1063.0,376.0,2.75
3768,-117.93,33.65,26.0,5831.0,1546.0,4738.0,1477.0,3.1483
3769,-117.93,33.64,31.0,1291.0,356.0,1252.0,373.0,2.7143
3770,-117.93,33.64,24.0,1395.0,396.0,1478.0,404.0,2.5301
3771,-117.93,33.64,15.0,1707.0,514.0,1335.0,434.0,2.7543
3772,-117.93,33.63,10.0,2766.0,732.0,1332.0,646.0,4.6161
3773,-117.93,33.62,37.0,2204.0,428.0,807.0,410.0,7.0516
3774,-117.93,33.62,34.0,2125.0,498.0,1052.0,468.0,5.6315
3775,-117.93,33.62,33.0,1890.0,416.0,859.0,329.0,4.5658
3776,-117.93,33.61,27.0,1806.0,465.0,791.0,358.0,3.8125
3777,-117.94,34.15,33.0,859.0,144.0,421.0,138.0,4.4821
3778,-117.94,34.14,33.0,1620.0,283.0,868.0,275.0,5.411
3779,-117.94,34.1,31.0,1239.0,254.0,929.0,244.0,3.3625
3780,-117.94,34.09,21.0,2707.0,675.0,1742.0,626.0,2.1062
3781,-117.94,34.08,35.0,2393.0,417.0,1336.0,418.0,4.87
3782,-117.94,34.08,32.0,2704.0,514.0,1669.0,497.0,4.4653
3783,-117.94,34.07,25.0,1814.0,404.0,1187.0,363.0,3.3523
3784,-117.94,34.06,34.0,1921.0,422.0,1230.0,447.0,3.6648
3785,-117.94,34.05,34.0,1729.0,324.0,1341.0,324.0,3.7708
3786,-117.94,34.05,34.0,1519.0,304.0,1262.0,300.0,3.3409
3787,-117.94,34.04,34.0,1403.0,274.0,977.0,257.0,3.8409
3788,-117.94,34.04,33.0,1493.0,331.0,1571.0,354.0,3.8864
3789,-117.94,34.03,35.0,1499.0,289.0,1112.0,268.0,3.83
3790,-117.94,34.03,35.0,1375.0,249.0,1015.0,239.0,4.0521
3791,-117.94,34.02,27.0,5026.0,955.0,3899.0,930.0,3.871
3792,-117.94,33.99,18.0,6100.0,1018.0,3112.0,982.0,4.9932
3793,-117.94,33.94,30.0,1596.0,307.0,845.0,309.0,4.5096
3794,-117.94,33.94,25.0,3250.0,546.0,1452.0,501.0,5.1084
3795,-117.94,33.93,34.0,1475.0,319.0,698.0,293.0,3.8194
3796,-117.94,33.92,32.0,1053.0,207.0,1038.0,222.0,4.6696
3797,-117.94,33.91,18.0,8836.0,1527.0,3946.0,1451.0,5.6441
3798,-117.94,33.9,27.0,2029.0,242.0,711.0,254.0,9.7956
3799,-117.94,33.89,30.0,2577.0,404.0,1076.0,374.0,6.7528
3800,-117.94,33.88,35.0,2159.0,343.0,833.0,335.0,5.3738
3801,-117.94,33.88,35.0,1694.0,296.0,679.0,282.0,4.3333
3802,-117.94,33.86,35.0,2127.0,417.0,1247.0,378.0,4.75
3803,-117.94,33.86,33.0,1013.0,312.0,706.0,266.0,2.1432
3804,-117.94,33.85,37.0,588.0,121.0,436.0,104.0,4.275
3805,-117.94,33.84,28.0,604.0,207.0,615.0,212.0,3.6214
3806,-117.94,33.83,20.0,812.0,192.0,494.0,172.0,3.25
3807,-117.94,33.82,34.0,1347.0,212.0,676.0,201.0,3.8828
3808,-117.94,33.82,29.0,1422.0,409.0,1057.0,390.0,2.3347
3809,-117.94,33.82,27.0,1366.0,326.0,878.0,325.0,3.4
3810,-117.94,33.82,24.0,4735.0,955.0,2600.0,868.0,5.0764
3811,-117.94,33.81,34.0,1290.0,203.0,664.0,204.0,5.8461
3812,-117.94,33.81,33.0,1891.0,334.0,932.0,343.0,4.2759
3813,-117.94,33.81,26.0,1589.0,259.0,735.0,315.0,4.5714
3814,-117.94,33.81,25.0,1731.0,482.0,1127.0,455.0,3.256
3815,-117.94,33.78,40.0,299.0,68.0,163.0,70.0,3.0125
3816,-117.94,33.78,34.0,2627.0,468.0,1409.0,450.0,4.7731
3817,-117.94,33.78,11.0,2880.0,745.0,1806.0,722.0,3.8056
3818,-117.94,33.77,33.0,2964.0,747.0,2235.0,718.0,3.2591
3819,-117.94,33.77,32.0,714.0,142.0,654.0,154.0,4.5052
3820,-117.94,33.76,33.0,1441.0,337.0,1233.0,331.0,3.7232
3821,-117.94,33.76,27.0,2512.0,506.0,1861.0,511.0,4.2386
3822,-117.94,33.75,30.0,5268.0,1093.0,4480.0,1050.0,4.015
3823,-117.94,33.74,24.0,4248.0,840.0,3118.0,798.0,4.2222
3824,-117.94,33.71,18.0,3695.0,602.0,1779.0,572.0,5.9449
3825,-117.94,33.68,26.0,4183.0,539.0,1504.0,520.0,7.4056
3826,-117.94,33.67,26.0,2552.0,314.0,925.0,323.0,8.1839
3827,-117.94,33.66,16.0,2095.0,450.0,963.0,411.0,5.5
3828,-117.94,33.65,20.0,5476.0,1073.0,2327.0,963.0,5.6637
3829,-117.94,33.65,15.0,2016.0,443.0,1015.0,419.0,5.2732
3830,-117.94,33.64,24.0,1097.0,307.0,470.0,333.0,1.6389
3831,-117.94,33.64,18.0,1867.0,426.0,871.0,399.0,2.6221
3832,-117.94,33.62,28.0,1765.0,390.0,832.0,349.0,6.5928
3833,-117.95,35.13,4.0,2630.0,502.0,1150.0,422.0,4.25
3834,-117.95,34.16,17.0,7116.0,1089.0,3538.0,1083.0,6.2654
3835,-117.95,34.11,29.0,1986.0,448.0,2013.0,432.0,3.1034
3836,-117.95,34.09,21.0,2215.0,484.0,1792.0,419.0,2.8375
3837,-117.95,34.09,18.0,1179.0,324.0,1296.0,331.0,2.851
3838,-117.95,34.08,34.0,2278.0,476.0,1728.0,448.0,3.125
3839,-117.95,34.07,37.0,1987.0,399.0,1279.0,378.0,4.1172
3840,-117.95,34.06,32.0,2252.0,415.0,1370.0,411.0,4.6312
3841,-117.95,34.05,34.0,1428.0,227.0,890.0,249.0,5.8722
3842,-117.95,34.05,31.0,2349.0,539.0,2028.0,521.0,3.494
3843,-117.95,34.04,36.0,1044.0,200.0,982.0,205.0,4.7679
3844,-117.95,34.04,27.0,2610.0,846.0,2296.0,750.0,2.274
3845,-117.95,34.03,35.0,804.0,159.0,727.0,179.0,2.7361
3846,-117.95,34.03,33.0,1782.0,394.0,1517.0,376.0,3.3389
3847,-117.95,34.03,33.0,1453.0,326.0,1609.0,319.0,3.7578
3848,-117.95,34.02,22.0,1919.0,411.0,1203.0,363.0,4.2578
3849,-117.95,34.02,19.0,1129.0,258.0,900.0,228.0,3.875
3850,-117.95,34.0,34.0,2376.0,468.0,1858.0,449.0,4.1328
3851,-117.95,33.99,25.0,1075.0,138.0,451.0,132.0,6.8492
3852,-117.95,33.99,24.0,1219.0,177.0,610.0,185.0,6.7978
3853,-117.95,33.99,15.0,3978.0,692.0,2418.0,665.0,5.0142
3854,-117.95,33.98,15.0,16042.0,2602.0,7732.0,2552.0,5.6716
3855,-117.95,33.97,33.0,1113.0,145.0,424.0,137.0,8.3474
3856,-117.95,33.95,29.0,4943.0,674.0,1913.0,641.0,6.8189
3857,-117.95,33.94,31.0,2237.0,431.0,1135.0,434.0,4.45
3858,-117.95,33.94,28.0,2851.0,496.0,1287.0,496.0,5.0782
3859,-117.95,33.93,25.0,3445.0,801.0,2400.0,750.0,3.4702
3860,-117.95,33.92,32.0,1661.0,312.0,1201.0,302.0,4.0
3861,-117.95,33.92,18.0,2825.0,660.0,1590.0,643.0,3.6106
3862,-117.95,33.92,13.0,2312.0,592.0,2038.0,559.0,3.1378
3863,-117.95,33.92,11.0,3127.0,706.0,1594.0,694.0,4.3426
3864,-117.95,33.89,17.0,1665.0,247.0,755.0,254.0,6.5764
3865,-117.95,33.88,34.0,1939.0,355.0,817.0,314.0,3.6705
3866,-117.95,33.87,34.0,1599.0,296.0,938.0,307.0,4.285
3867,-117.95,33.87,22.0,1432.0,335.0,746.0,296.0,2.0227
3868,-117.95,33.86,36.0,2038.0,343.0,1066.0,346.0,5.197
3869,-117.95,33.86,35.0,2375.0,439.0,1343.0,424.0,4.53
3870,-117.95,33.85,13.0,6963.0,1426.0,3892.0,1375.0,4.1325
3871,-117.95,33.84,34.0,1229.0,215.0,1035.0,218.0,3.5455
3872,-117.95,33.84,19.0,1749.0,406.0,969.0,391.0,3.75
3873,-117.95,33.84,18.0,3418.0,815.0,1961.0,773.0,3.65
3874,-117.95,33.83,36.0,1380.0,237.0,690.0,234.0,3.8214
3875,-117.95,33.83,35.0,1107.0,207.0,641.0,210.0,5.0599
3876,-117.95,33.83,31.0,2421.0,389.0,1348.0,413.0,4.9394
3877,-117.95,33.82,35.0,1117.0,181.0,496.0,168.0,4.3269
3878,-117.95,33.82,35.0,1068.0,190.0,514.0,174.0,4.0735
3879,-117.95,33.82,29.0,2929.0,640.0,1618.0,584.0,3.6875
3880,-117.95,33.81,33.0,1724.0,291.0,943.0,285.0,5.118
3881,-117.95,33.81,24.0,2749.0,498.0,1367.0,460.0,4.025
3882,-117.95,33.8,34.0,1654.0,285.0,905.0,292.0,4.6389
3883,-117.95,33.79,34.0,2584.0,408.0,1233.0,405.0,5.6935
3884,-117.95,33.78,9.0,3553.0,1035.0,2017.0,986.0,2.9726
3885,-117.95,33.78,32.0,2296.0,560.0,1376.0,532.0,3.7303
3886,-117.95,33.78,26.0,4115.0,883.0,2184.0,825.0,3.9536
3887,-117.95,33.77,38.0,989.0,246.0,691.0,204.0,3.2632
3888,-117.95,33.77,38.0,1476.0,308.0,1114.0,309.0,4.1917
3889,-117.95,33.76,29.0,1829.0,366.0,1703.0,343.0,4.1295
3890,-117.95,33.75,24.0,2027.0,358.0,1405.0,341.0,5.1416
3891,-117.95,33.75,19.0,1983.0,283.0,1098.0,275.0,6.6355
3892,-117.95,33.74,25.0,1393.0,243.0,976.0,245.0,5.4485
3893,-117.95,33.74,21.0,3576.0,554.0,1846.0,538.0,5.9838
3894,-117.95,33.74,16.0,2768.0,600.0,1182.0,563.0,3.7162
3895,-117.95,33.72,21.0,3107.0,483.0,1688.0,503.0,5.9582
3896,-117.95,33.71,20.0,2781.0,407.0,1242.0,408.0,6.1092
3897,-117.95,33.71,16.0,6058.0,1715.0,3285.0,1495.0,3.4133
3898,-117.95,33.7,17.0,5781.0,924.0,2585.0,915.0,5.343
3899,-117.95,33.69,26.0,1417.0,264.0,817.0,261.0,4.875
3900,-117.95,33.69,24.0,4269.0,618.0,1954.0,597.0,6.9261
3901,-117.95,33.68,27.0,1732.0,303.0,1115.0,308.0,5.5312
3902,-117.95,33.68,26.0,2249.0,344.0,1311.0,373.0,5.0287
3903,-117.95,33.68,19.0,1028.0,191.0,340.0,159.0,3.6364
3904,-117.95,33.67,25.0,1799.0,233.0,810.0,265.0,8.289
3905,-117.95,33.67,25.0,1611.0,383.0,554.0,327.0,3.0417
3906,-117.95,33.66,26.0,1787.0,227.0,639.0,224.0,6.8226
3907,-117.95,33.66,22.0,2785.0,441.0,1086.0,392.0,7.3719
3908,-117.95,33.63,29.0,1496.0,282.0,463.0,215.0,6.0516
3909,-117.95,33.63,27.0,891.0,183.0,513.0,171.0,6.0
3910,-117.95,33.63,17.0,6745.0,1547.0,2688.0,1535.0,3.9917
3911,-117.96,34.71,32.0,3511.0,646.0,1733.0,510.0,3.46
3912,-117.96,34.48,32.0,1896.0,342.0,806.0,299.0,4.5769
3913,-117.96,34.14,33.0,1994.0,405.0,993.0,403.0,3.766
3914,-117.96,34.14,27.0,2221.0,542.0,1328.0,523.0,2.5275
3915,-117.96,34.1,35.0,4036.0,904.0,3878.0,846.0,3.2957
3916,-117.96,34.1,30.0,2775.0,657.0,2847.0,642.0,3.2266
3917,-117.96,34.09,6.0,1954.0,534.0,1584.0,496.0,3.1621
3918,-117.96,34.09,30.0,2686.0,613.0,2477.0,573.0,3.4427
3919,-117.96,34.08,39.0,1076.0,338.0,1242.0,332.0,2.2679
3920,-117.96,34.08,33.0,4151.0,850.0,3563.0,848.0,3.1912
3921,-117.96,34.08,28.0,2831.0,552.0,2330.0,557.0,3.9741
3922,-117.96,34.07,35.0,2819.0,529.0,1508.0,485.0,4.6118
3923,-117.96,34.07,32.0,2910.0,709.0,2583.0,670.0,3.7736
3924,-117.96,34.06,34.0,2226.0,381.0,1464.0,365.0,4.4102
3925,-117.96,34.06,31.0,2017.0,462.0,1462.0,457.0,2.067
3926,-117.96,34.05,36.0,1475.0,270.0,1149.0,284.0,3.0904
3927,-117.96,34.05,35.0,1254.0,263.0,1092.0,268.0,4.6364
3928,-117.96,34.05,32.0,1993.0,388.0,1385.0,380.0,3.7258
3929,-117.96,34.04,35.0,1141.0,212.0,924.0,212.0,3.1591
3930,-117.96,34.04,34.0,1381.0,265.0,1020.0,268.0,4.025
3931,-117.96,34.04,33.0,1458.0,268.0,1115.0,257.0,4.7955
3932,-117.96,34.03,35.0,2093.0,407.0,1755.0,403.0,3.4115
3933,-117.96,34.03,35.0,1623.0,331.0,1462.0,312.0,3.9803
3934,-117.96,34.02,33.0,349.0,124.0,460.0,83.0,2.375
3935,-117.96,34.0,34.0,2777.0,540.0,1954.0,522.0,4.5163
3936,-117.96,33.99,25.0,2799.0,388.0,1348.0,389.0,6.2517
3937,-117.96,33.99,25.0,1348.0,210.0,660.0,200.0,5.2852
3938,-117.96,33.94,34.0,2228.0,399.0,1159.0,378.0,4.8906
3939,-117.96,33.94,31.0,2397.0,518.0,1407.0,476.0,2.6641
3940,-117.96,33.93,31.0,1471.0,321.0,841.0,330.0,3.46
3941,-117.96,33.93,29.0,2316.0,522.0,1275.0,501.0,3.776
3942,-117.96,33.93,15.0,2014.0,419.0,839.0,390.0,4.7446
3943,-117.96,33.92,18.0,3744.0,1027.0,1654.0,912.0,3.2158
3944,-117.96,33.9,9.0,1899.0,284.0,1070.0,293.0,7.2532
3945,-117.96,33.9,10.0,2423.0,356.0,1213.0,347.0,6.5635
3946,-117.96,33.89,24.0,1332.0,252.0,625.0,230.0,4.4375
3947,-117.96,33.88,25.0,3578.0,461.0,1588.0,466.0,6.2556
3948,-117.96,33.87,35.0,1972.0,367.0,1152.0,356.0,3.7222
3949,-117.96,33.87,27.0,890.0,289.0,416.0,200.0,3.141
3950,-117.96,33.86,35.0,2181.0,371.0,1249.0,358.0,4.2937
3951,-117.96,33.86,35.0,2146.0,430.0,1230.0,429.0,3.7813
3952,-117.96,33.86,32.0,2366.0,505.0,1283.0,477.0,3.3516
3953,-117.96,33.85,36.0,1951.0,365.0,1254.0,358.0,4.8438
3954,-117.96,33.85,35.0,1175.0,191.0,568.0,186.0,4.125
3955,-117.96,33.84,31.0,2265.0,537.0,1617.0,507.0,3.4583
3956,-117.96,33.83,34.0,982.0,148.0,498.0,156.0,6.3214
3957,-117.96,33.83,29.0,1194.0,176.0,474.0,170.0,6.1001
3958,-117.96,33.83,18.0,2067.0,770.0,870.0,541.0,3.1315
3959,-117.96,33.82,32.0,2856.0,622.0,1499.0,601.0,3.63
3960,-117.96,33.82,32.0,2726.0,556.0,1513.0,531.0,3.7917
3961,-117.96,33.82,29.0,2176.0,468.0,1632.0,428.0,3.707
3962,-117.96,33.81,35.0,1996.0,326.0,1409.0,330.0,4.7738
3963,-117.96,33.81,35.0,1153.0,192.0,884.0,208.0,5.2384
3964,-117.96,33.81,34.0,1941.0,356.0,1021.0,339.0,4.4663
3965,-117.96,33.81,34.0,1416.0,277.0,980.0,284.0,4.7772
3966,-117.96,33.8,35.0,1493.0,267.0,811.0,272.0,5.244
3967,-117.96,33.8,33.0,2362.0,394.0,1185.0,387.0,4.425
3968,-117.96,33.8,30.0,729.0,131.0,488.0,139.0,4.7667
3969,-117.96,33.79,36.0,2398.0,403.0,1261.0,402.0,5.2816
3970,-117.96,33.78,35.0,1330.0,201.0,658.0,217.0,6.37
3971,-117.96,33.78,33.0,1520.0,239.0,658.0,242.0,4.875
3972,-117.96,33.78,26.0,2136.0,557.0,1528.0,537.0,2.4931
3973,-117.96,33.77,32.0,4398.0,905.0,2777.0,884.0,4.1321
3974,-117.96,33.76,24.0,1328.0,290.0,1012.0,306.0,4.2813
3975,-117.96,33.76,22.0,2520.0,556.0,2126.0,527.0,3.7734
3976,-117.96,33.75,25.0,1323.0,208.0,852.0,229.0,4.6167
3977,-117.96,33.75,22.0,2300.0,539.0,1625.0,542.0,2.78
3978,-117.96,33.75,14.0,2509.0,611.0,1814.0,547.0,2.7986
3979,-117.96,33.74,19.0,1783.0,415.0,1025.0,383.0,4.1484
3980,-117.96,33.73,22.0,3479.0,455.0,1454.0,488.0,6.6324
3981,-117.96,33.72,23.0,3929.0,559.0,1858.0,538.0,6.8645
3982,-117.96,33.71,19.0,4328.0,849.0,2243.0,808.0,5.5702
3983,-117.96,33.71,19.0,1624.0,221.0,782.0,228.0,4.5962
3984,-117.96,33.7,23.0,2622.0,445.0,1103.0,407.0,4.725
3985,-117.96,33.69,17.0,2500.0,343.0,1242.0,368.0,7.7313
3986,-117.96,33.68,26.0,1374.0,234.0,731.0,244.0,6.0905
3987,-117.96,33.68,24.0,6517.0,1279.0,3441.0,1198.0,4.25
3988,-117.96,33.68,18.0,2594.0,539.0,817.0,485.0,2.3674
3989,-117.96,33.67,16.0,5143.0,652.0,2209.0,637.0,7.0173
3990,-117.96,33.66,19.0,5925.0,744.0,2302.0,729.0,7.5699
3991,-117.96,33.65,24.0,4462.0,689.0,1943.0,712.0,5.7395
3992,-117.96,33.65,23.0,5379.0,684.0,1826.0,555.0,7.0151
3993,-117.96,33.65,21.0,2030.0,318.0,910.0,311.0,7.8453
3994,-117.96,33.65,18.0,3603.0,879.0,1549.0,756.0,4.0229
3995,-117.96,33.6,34.0,959.0,230.0,384.0,197.0,5.2333
3996,-117.97,34.17,35.0,5005.0,848.0,2112.0,813.0,4.9968
3997,-117.97,34.14,33.0,1328.0,348.0,903.0,329.0,3.1094
3998,-117.97,34.14,15.0,3595.0,964.0,1839.0,877.0,2.6014
